Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion;;;
2018;4;ab093300933;"libro "" 110 Familias y un Sueño""";Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);22-11-2018;Ceremonia del FNSP;;;
2018;4;ab093301763;Productos típicos del país;Katherine Martorell;AB093173032;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;ab093;Subsecretario(a);27-11-2018;Semanda de la Seguridad;;;
2018;4;ac001314843;MACETERO CON SUCULENTAS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;21-12-2018;FIESTAS FIN DE AÑO;;;
2018;4;ac001314853;LICOR;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;21-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001314863;CAJA CON DURAZNOS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;21-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001314873;LIBRO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;21-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001314893;CHAMPAGNE;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;26-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001319583;PAÑO DE BATIK;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;29-10-2018;CONFERENCIA OUR OCEAN 2018, CIUDAD DE BALI, INDONESIA;;;
2018;4;ac001319593;MALETIN CON SOUVENIRS DE LA CONFERENCIA;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;29-10-2018;CONFERENCIA OUR OCEAN 2018, CUIDAD DE BALI, INDONESIA;;;
2018;4;ac001319623;CALENDARIO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;20-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001319633;CALENDARIO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;20-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001293573;LIBRO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;16-10-2018;VISITA DE CORTESÍA;;;
2018;4;ac001304433;UN TAZON DE VIDRIO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;04-12-2018;SALUDO FIN DE AÑO;;;
2018;4;ac001304443;UNA CAJA CON DATILES;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;30-11-2018;DEL 47 ANIVERSARIO DEL DÍA NACIONAL DE LOS EMIRATOS ÁRABES UNIDOS;;;
2018;4;ac001304523;COLECCION DE CD DE CLAUDIO ARRAU;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;30-11-2018;TRANSMISION DEL MANDO PRESIDENCIAL, MEXICO;;;
2018;4;ac001305003;6 BOTELLAS DE VINO Y DOS LIBROS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;11-12-2018;FIESTAS FIN DE AÑO;;;
2018;4;ac001306373;UN CUADRO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;14-12-2018;ALMUERZO CON EMBAJADORES DE ASEAN;;;
2018;4;ac001306483;LIBRO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-12-2018;FIESTAS FIN DE AÑO;;;
2018;4;ac001307613;4 LIBROS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;18-12-2018;FIESTAS FIN DE AÑO;;;
2018;4;ac001307633;AGENDA Y CAJA CON CEREZAS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-12-2018;FIESTAS FIN DE AÑO;;;
2018;4;ac001307643;DELANTAL PARRILLERO DE CUERO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;17-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001307653;DOS BOTELLAS DE VINO;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;18-12-2018;FIESTA DE FIN DE AÑO;;;
2018;4;ac001309033;DOS LIBROS;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;20-12-2018;FIESTA FIN DE AÑO;;;
2018;4;ac001309163;BOTELLA DE CHAMPAÑA;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;20-12-2018;FIESTAS DE FIN DE AÑO;;;
2018;4;ac001298613;POCILLO DE MADERA, ORFEBRERÍA COLOMBIA Y CAJA CON 4 SACHETS DE 70 G. DE CAFÉ JUAN VALDEZ;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;08-11-2018;VISITA MINISTRO DE RELACIONES EXTERIORES DE COLOMBIA, SR. CARLOS HOLMES TRUJILLO;;;
2018;4;ac001301553;PIEZA DE ARTESANÍA, ORFEBRERIA PERUANA;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;26-11-2018;REUNIÓN 2 + 2 Y II GABINETE BINACIONAL DE MINISTROS CHILE-PERU;;;
2018;4;ac001302023;LICOR Y CAJA DE MADERA;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;21-11-2018;VISITA OFICIAL PRESIDENTE DE LA REPÚBLICA FEDERATIVA DEL BRASIL, SEÑOR MICHEL TEMER;;;
2018;4;ac001302223;LAPICERA;Roberto Ampuero Espinoza;AC001172542;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Ministro de Relaciones Exteriores;29-11-2018;REUNION CON SECRETARIA DE ESTADO PARA ASUNOTS ECONOMICOS DEL GOBIERNO DE SUIZA;;;
2018;4;ac001292143;dos botellas de vino;Verónica Chahín Sarah;AC0016796;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajadora de Chile en Hungría;01-10-2018;reunión con Dr. Gyuricza Csaba del Centro nacional de Investigación en Agricultura de Hungría;;;
2018;4;ac001317493;calendario 2019 Empresa Damen Schelde Naval Building;María Teresa De Jesús Infante Caffi;AC001726;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador(a) de Chile en Paises Bajos;24-12-2018;Navidad;;;
2018;4;ac001299103;Corbata;Gustavo Nelson Ayares Ossandón;AC00196592;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador de Chile en Japón;09-11-2018;Despedida;;;
2018;4;ac001299113;Libro;Gustavo Nelson Ayares Ossandón;AC00196592;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador de Chile en Japón;09-11-2018;Despedida;;;
2018;4;ac001299123;Botella de Ron;Gustavo Nelson Ayares Ossandón;AC00196592;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador de Chile en Japón;05-11-2018;Despedida;;;
2018;4;ac001299133;Te verde;Gustavo Nelson Ayares Ossandón;AC00196592;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador de Chile en Japón;09-11-2018;Despedida;;;
2018;4;ac001299143;Palillos japoneses;Gustavo Nelson Ayares Ossandón;AC00196592;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador de Chile en Japón;09-11-2018;Despedida;;;
2018;4;ac001299153;Corbata;Gustavo Nelson Ayares Ossandón;AC00196592;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador de Chile en Japón;05-11-2018;Despedida;;;
2018;4;ac001299423;Caja de puros;Gustavo Nelson Ayares Ossandón;AC00196592;SUBSECRETARÍA DE RELACIONES EXTERIORES;ac001;Embajador de Chile en Japón;13-11-2018;Despedida;;;
2018;4;ac002305703;Barco Egipcio a Escala en caja de vidrio;Rodrigo Alejandro Yáñez Benítez;AC002172558;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;Jefe de Servicio;13-12-2018;Visita Protocolar;;;
2018;4;ac002309753;Agenda y caja pequeña de cerezas;Rodrigo Alejandro Yáñez Benítez;AC002172558;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;Jefe de Servicio;19-12-2018;Saludo de Fin de Año;;;
2018;4;ac002309763;Botella William cole;Rodrigo Alejandro Yáñez Benítez;AC002172558;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;Jefe de Servicio;20-12-2018;Saludo fin de año;;;
2018;4;ac002309773;Botella Juan Carrau;Rodrigo Alejandro Yáñez Benítez;AC002172558;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;Jefe de Servicio;20-12-2018;Saludo Fin de Año;;;
2018;4;ac002309793;Envase con duraznos;Rodrigo Alejandro Yáñez Benítez;AC002172558;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;Jefe de Servicio;21-12-2018;Saludo Fin de Año;;;
2018;4;ac002313103;Botella, Vino Gran Reserva;Rodrigo Alejandro Yáñez Benítez;AC002172558;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;Jefe de Servicio;24-12-2018;Saludo de Fin de Año;;;
2018;4;ac002307623;Agenda y Cerezas;Marcela Aravena Castillo;AC002182905;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;JEFA DEPARTAMENTO SUBDIRECCIÓN NACIONAL;19-12-2018;Fin de año;;;
2018;4;ac002316423;Donación de caja pequeña de Guindas;Felipe Lopeandia Wielandt;AC002182914;DIRECCIÓN GENERAL DE RELACIONES ECONÓMICAS INTERNACIONALES (DIRECON);ac002;DIRECTOR DE ASUNTOS ECONÓMICOS BILATERALES;14-12-2018;Fin de Año;;;
2018;4;ac004314453;"1 botella de Whiskey ""Wild Turkey"" de 750 ml";Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;21-12-2018;Regalo Navidad;;;
2018;4;ac004314463;1 Calendario;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;18-12-2018;Regalo Navidad;;;
2018;4;ac004314473;"1 botella de vino blanco ""Grand Tokaj""";Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;21-12-2018;Regalo Navidad;;;
2018;4;ac004314483;1 Botella de Vino Gran Reserva Viña Tarapacá, Etiqueta Azul;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;20-12-2018;Regalo Navidad;;;
2018;4;ac004314493;1 Calendario;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;20-12-2018;Regalo Navidad;;;
2018;4;ac004314503;1 calendario;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;19-12-2018;Regalo Navidad;;;
2018;4;ac004335353;Manzana de cristal decorativa;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;07-12-2018;Comisión Mixta de Cooperación entre Chile y la Región Valona de Bélgica;;;
2018;4;ac004304053;1 fuente pequeña hecha en cerámica en frío, color verde pálido;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;30-11-2018;Delegación de Tailandia con ocasión de las Consultas Políticas de Tailandia;;;
2018;4;ac004297703;2 cd con música jazz;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;01-10-2018;Visita protocolar;;;
2018;4;ac004297713;Un plato ornamental;Juan Pablo Lira Bianchi;AC00460491;AGENCIA DE COOPERACIÓN INTERNACIONAL (AGCI);ac004;Director Ejecutivo;19-10-2018;Comixta El Salvador;;;
2018;4;ac005293213;Libro Tafonomia: Métodos, Processos e Aplicacao;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;04-10-2018;Atención;;;
2018;4;ac005293223;Cuadro del Coigüe Nothofogus Autor: Marco Alles;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;08-10-2018;Atención;;;
2018;4;ac005294903;2 vasos con logo embajada USA;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;18-10-2018;Atención;;;
2018;4;ac005308213;2 medallas de la XXXII Campaña Antártica del E.T. Base Gabriel de Castilla;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;14-12-2018;Atención;;;
2018;4;ac005308233;"1 Galvano de madera ARC ""20 de Julio"" Como recuerdo de la V ECA Almirante Campos y 1 Libro Buque Escuela ARC Gloria 50 Años de la Armada de Colombia";Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;18-12-2018;Atención;;;
2018;4;ac005298653;1 Botella de Vino Casa Silva Carmere 2016;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;07-11-2018;Atención;;;
2018;4;ac005302993;"1 Libro ""Chile en la Era del Hielo""";Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;22-11-2018;Atención;;;
2018;4;ac005303003;1 Cuaderno cuadriculado y 2 calendarios de escritorio 2019;Marcelo Adrián Leppe Cartes;AC00522626;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Director Nacional Instituto Antártico Chileno;29-11-2018;Atención;;;
2018;4;ac005298663;Calendario 2019;Edgardo Gabriel Vega Artigues;AC0053002;INSTITUTO ANTÁRTICO CHILENO (INACH);ac005;Subdirector Nacional Instituto Antártico Chileno;07-11-2018;ATENCIÓN;;;
2018;4;ad006294153;LAPICERA S.T. DUPONT PARIS;Rodrigo Hernan Urrutia Oyarzùn;AD006155845;EJÉRCITO DE CHILE;ad006;Comandante de Apoyo a la Fuerza;18-10-2018;REUNIÓN DEL LOBBY;;;
2018;4;ad006305033;Lapicera y libreta de apunte;Rodrigo Hernan Urrutia Oyarzùn;AD006155845;EJÉRCITO DE CHILE;ad006;Comandante de Apoyo a la Fuerza;11-12-2018;reunión ley del lobby;;;
2018;4;ad006297833;GALVANO;Rodrigo Hernan Urrutia Oyarzùn;AD006155845;EJÉRCITO DE CHILE;ad006;Comandante de Apoyo a la Fuerza;05-11-2018;SALUDO PROTOCOLAR DEL DEL GRAL (R) MISHEL BEN BARUCH, DIRECTOR ISRAEL MINISTRY OF DEFENSE SIBAT;;;
2018;4;ad006294193;Adorno de escritorio con soporte;Josè Eduardo Riquelme Muñoz;AD006155998;EJÉRCITO DE CHILE;ad006;Director de Proyectos e Investigación del Ejército;18-10-2018;Saludo protocolar al Director de la Empresa CETC;;;
2018;4;ad006294423;Jgo. de porta documento y credencial;Carlos Javier Castillo Villarroel;AD006156227;EJÉRCITO DE CHILE;ad006;Comandante de la División de Mantenimiento;18-10-2018;Reunión con empresa IWI;;;
2018;4;ad006304483;Estandarte Histórico;Alejandro Tomás Sandoval Kirkwood;AD00690978;EJÉRCITO DE CHILE;ad006;Comandante del Regimiento Nº 9 Chillàn;04-12-2018;Donativo por cambio de denominación de la Unidad;;;
2018;4;ad020306963;1 botella pisco ovalle - 1 pan de pascua;Ricardo Enrique Gutiérrez Recabarren;AD0204398;DIRECCIÓN GENERAL DE AERONAÚTICA CIVIL;ad020;Secretario General;17-12-2018;Fiestas de fin de año;;;
2018;4;ad022293373;Mortero FAMAE Escala 1:7;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);12-10-2018;Aniversario FAMAE;;;
2018;4;ad022296683;par de colleras;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);08-10-2018;Conferencia de Ministros de Defensa de las Américas;;;
2018;4;ad022296693;Par de Colleras;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);08-10-2018;Conferencia de Ministros de Defensa de las Américas;;;
2018;4;ad022296703;Botella de Ron;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);08-10-2018;Conferencia de Ministros de Defensa de las Américas;;;
2018;4;ad022296713;Botella de Tequila y de Vino;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);08-10-2018;Conferencia de Ministros de Defensa de las Américas;;;
2018;4;ad022296723;Libro de la mujer militar en México;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);08-10-2018;Conferencia de Ministros de Defensa de las Américas;;;
2018;4;ad022296733;Botella de Vino y de Tequila;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);08-10-2018;Conferencia de Ministros de Defensa de las Américas;;;
2018;4;ad022303883;Maqueta de Avión Pillán (20 cm);Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);30-11-2018;Visita de trabajo a ENAER;;;
2018;4;ad022313873;Botella de vino;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);19-12-2018;Saludos de Navidad y Año Nuevo;;;
2018;4;ad022313883;Botella de Espumante;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);19-12-2018;Saludo de Navidad y Año Nuevo;;;
2018;4;ad022313893;Pechera de Cuero;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);19-12-2018;Saludos de Navidad y Año Nuevo;;;
2018;4;ad022313903;"Libro: Chile en crisis política y económica ""El Mercurio"" 1953 - 1958";Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);19-12-2018;Saludo de Navidad y Año Nuevo;;;
2018;4;ad022301113;Piedra Agata (30x29 cm);Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);21-11-2018;Ejercicio Cruzex 2018;;;
2018;4;ad022301123;Medalla y Galvano;Alberto Espina Otero;AD022173978;SUBSECRETARIA PARA LAS FUERZAS ARMADAS;ad022;Ministro(a);23-11-2018;Firma Acta de Traspaso Secretaría General de la Conferencia de Ministros de Defensa de las Américas;;;
2018;4;ae001297333;Libro: La inversión Extranjera Directa en América latina y el Caribe 2018;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;11-10-2018;Regalo de Cortesía;;;
2018;4;ae001297343;Revista Economía Chilena Agosto 2018 Volumen 21 nro.2;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;11-10-2018;Cortesía;;;
2018;4;ae001297353;Libro Transformación Digital Economía y Negocios;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;12-10-2018;Cortesía;;;
2018;4;ae001297363;Revista Cámara Chileno-China de Comercio, Industria y Turismo A.G.;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;12-10-2018;Cortesía;;;
2018;4;ae001297373;Revista Nro. 98 Futuro Confiable;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;12-10-2018;Cortesía;;;
2018;4;ae001297383;Botella de Vino, (20 Barrels Limited Edition) Pinot Noir;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;24-10-2018;Cortesía;;;
2018;4;ae001312223;Un Libro Estudio Económico de América Latina y el Caribe, Evolución de la Inversión en América Latina y el Caribe: hechos estilizados, determinantes y desafíos de política;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;04-12-2018;Enviado por Correo;;;
2018;4;ae001312233;Un Libro Conexiones que Inspiran (Reporte de Sostenibilidad 2017);José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;14-12-2018;Enviado por Correo;;;
2018;4;ae001312243;Un libro Escuadra Nacional 1818-2018 Armada de Chile;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;17-12-2018;Enviado por Correo;;;
2018;4;ae001312253;Un libro “ Aportamos Calidad de Vida Andess Chile” Plan Verano 2019 Asociación Nacional de Empresas de Servicios Sanitarios A.G.;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;21-12-2018;Enviado por Correo;;;
2018;4;ae001312283;Un Cactus en macetero de madera;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;21-12-2018;Presente de Navidad;;;
2018;4;ae001312293;Un cuadro con 5 estampillas de Correos de Chile;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;21-12-2018;Enviado por Correo;;;
2018;4;ae001312303;2 bolsas con logo Radio Pauta, cada una contiene 2 lápices y 2 agendas con logo Radio Pauta;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;21-12-2018;Enviado por Correo;;;
2018;4;ae001303403;Libro En Búsqueda de la Productividad Perdida;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;05-11-2018;Cortesía;;;
2018;4;ae001303413;Gorro de navidad con logo “Correos de Chile”;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;13-11-2018;Cortesía;;;
2018;4;ae001303423;Lapicera en caja de madera con logo Conapyme;José Francisco Moreno Guzmán;AE001172755;SUBSECRETARÍA DE HACIENDA;ae001;Subsecretario de Hacienda;14-11-2018;Fenabus;;;
2018;4;ae001297033;Foto enmarcada del Ministro en Nueva York;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;10-10-2018;Regalo de Cortesía. Agradecimiento por participación en Chile Day (mayo 2018), en la ciudad de Nueva York;;;
2018;4;ae001297043;Dos Botellas de Vino (Viña Sutil);Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;23-10-2018;Regalo de Cortesía. Agradecimiento por participación en ENAGRO;;;
2018;4;ae001297053;Juego de mesa para la Educación Financiera;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;30-10-2018;Regalo de Cortesía. Agradecimiento por participación como jurado en concurso: La Economía + Cerca;;;
2018;4;ae001311233;Cuadro de vidrio con madera, en su interior imagen de un feto plástico de 12 semanas de gestación;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;05-12-2018;Regalo de Cortesía. Celebración de Navidad de la Fundación Chile Unido (Protege la vida de los niños);;;
2018;4;ae001311243;"Libro: ""Escuadra Nacional 1818-2018""";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;13-12-2018;Presente de Navidad;;;
2018;4;ae001311253;Botella de Vino;Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;14-12-2018;Presente de Navidad;;;
2018;4;ae001311263;"Cuadro: ""Edificio de la Luz"" memoria histórica de Chile";Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;17-12-2018;Presente de Navidad;;;
2018;4;ae001311273;Botella de Vino (Sauvignon Blanc 2018);Felipe Larraín Bascuñán;AE001172759;SUBSECRETARÍA DE HACIENDA;ae001;Ministro de Hacienda;18-12-2018;Presente de Navidad;;;
