Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Item de ingresos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2020/Enero - Marzo;PP019;Partido Por la Democracia (PPD);2020;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2020/Enero - Marzo;PP019;Partido Por la Democracia (PPD);2020;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2020/Julio - Septiembre;PP019;Partido Por la Democracia (PPD);2020;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;109201576;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2020/Julio - Septiembre;PP019;Partido Por la Democracia (PPD);2020;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;1594500;5900027;13142325;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2020/Julio - Septiembre;PP019;Partido Por la Democracia (PPD);2020;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2020/Julio - Septiembre;PP019;Partido Por la Democracia (PPD);2020;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2020/Julio - Septiembre;PP019;Partido Por la Democracia (PPD);2020;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Oct - Dic;PP021;Partido Progresista (PRO);2016;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;20315988
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Oct - Dic;PP021;Partido Progresista (PRO);2016;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;78259;394500;206734
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Oct - Dic;PP021;Partido Progresista (PRO);2016;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Oct - Dic;PP021;Partido Progresista (PRO);2016;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Oct - Dic;PP021;Partido Progresista (PRO);2016;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Enero - Diciembre;PP021;Partido Progresista (PRO);2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;20533364;0;20286963;0;1000;0;0;20368437;0;19066695
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Enero - Diciembre;PP021;Partido Progresista (PRO);2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;311732;66627;123500;2759000;327000;1581500;161000;660000;720500;322000;180000;185500
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Enero - Diciembre;PP021;Partido Progresista (PRO);2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;40000;0;0;30000;30000;80000;0;80000;50000;50000;80000;80000
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Enero - Diciembre;PP021;Partido Progresista (PRO);2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Enero - Diciembre;PP021;Partido Progresista (PRO);2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Enero - Diciembre;PP021;Partido Progresista (PRO);2018;Abr - Jun;Aportes estatales regulados en la Ley Nø 18603;Pesos;0;32477283;0;0;342051204;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Enero - Diciembre;PP021;Partido Progresista (PRO);2018;Abr - Jun;Cuant¡a global de las cuotas y aportes de sus afiliados;Pesos;11000;25000;46000;259000;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Enero - Diciembre;PP021;Partido Progresista (PRO);2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Enero - Diciembre;PP021;Partido Progresista (PRO);2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Enero - Diciembre;PP021;Partido Progresista (PRO);2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Ingresos del Partido Trimestre Oct - Dic 2016;PP022;Partido Radical de Chile;2016;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;169930437;77798711;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Ingresos del Partido Trimestre Oct - Dic 2016;PP022;Partido Radical de Chile;2016;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;1011493;2403230;1866842
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Ingresos del Partido Trimestre Oct - Dic 2016;PP022;Partido Radical de Chile;2016;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Ingresos del Partido Trimestre Oct - Dic 2016;PP022;Partido Radical de Chile;2016;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2016/Ingresos del Partido Trimestre Oct - Dic 2016;PP022;Partido Radical de Chile;2016;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;520000;520000;520000
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Ene - Mar 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;76451481;0;78129867;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Abr - Jun 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;76451481;0;78129867;0;77883467;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Jul - Sep 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;76451481;0;78129867;0;77883467;0;0;77753982;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Oct - Dic 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;76451481;0;78129867;0;77883467;0;0;77753982;0;0;0;76014354
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Ene - Mar 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;1000000;272000;1462652;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Abr - Jun 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;1000000;272000;1462652;1761000;710000;556000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Jul - Sep 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;1000000;272000;1462652;1761000;710000;556000;457000;1487000;651000;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Oct - Dic 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;1000000;272000;1462652;1761000;710000;556000;457000;1487000;651000;1282000;740000;2082000
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Jul - Sep 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Oct - Dic 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Abr - Jun 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Ene - Mar 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Ene - Mar 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Oct - Dic 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Abr - Jun 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Jul - Sep 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Ene - Mar 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;550000;550000;550000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Abr - Jun 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;550000;550000;550000;550000;550000;550000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Jul - Sep 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;550000;550000;550000;550000;550000;550000;550000;550000;550000;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2017/Ingresos del Partido Trimestre Oct - Dic 2017;PP022;Partido Radical de Chile;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;550000;550000;550000;550000;550000;550000;550000;550000;550000;550000;550000;950000
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Abr - Jun 2018;PP022;Partido Radical de Chile;2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;77230470;0;0;0;68520464;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Abr - Jun 2018;PP022;Partido Radical de Chile;2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;836000;500000;151000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Abr - Jun 2018;PP022;Partido Radical de Chile;2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Abr - Jun 2018;PP022;Partido Radical de Chile;2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Abr - Jun 2018;PP022;Partido Radical de Chile;2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;550000;580000;580000;580000;580000;580000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Ene - Mar 2018;PP022;Partido Radical de Chile;2018;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;77230470;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Ene - Mar 2018;PP022;Partido Radical de Chile;2018;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;836000;500000;151000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Ene - Mar 2018;PP022;Partido Radical de Chile;2018;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Ene - Mar 2018;PP022;Partido Radical de Chile;2018;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Ene - Mar 2018;PP022;Partido Radical de Chile;2018;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;550000;580000;580000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Oct - Dic 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;77230470;0;0;0;68520464;0;0;70808563;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Jul-Sep 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;77230470;0;0;0;68520464;0;0;70808563;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Oct - Dic 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;836000;500000;151000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Jul-Sep 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;836000;500000;151000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Jul-Sep 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Oct - Dic 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Oct - Dic 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Remanente Concejales Municipales 2016;Pesos;0;0;0;0;0;0;19015262;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Jul-Sep 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Remanente Concejales Municipales 2016;Pesos;0;0;0;0;0;0;19015262;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Jul-Sep 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Remanentes Alcaldes Municipales 2016;Pesos;0;0;0;0;0;0;11820108;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Oct - Dic 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Remanentes Alcaldes Municipales 2016;Pesos;0;0;0;0;0;0;11820108;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Oct - Dic 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;1003179;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Jul-Sep 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;1003179;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Jul-Sep 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;550000;580000;580000;580000;580000;580000;580000;580000;580000;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/2018/Ingresos del Partido Trimestre Oct - Dic 2018;PP022;Partido Radical de Chile;2018;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;550000;580000;580000;580000;580000;580000;580000;580000;580000;580000;580000;580000
