Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Tipo de Campaña;Item;Unidad Monetaria;Monto;Estado
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Sergio Salazar Meza;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Sylvia Pilar Durán Baronti;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Sylvia Pilar Durán Baronti;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Tamara Moya Moyano;pesos;2500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Tamara Moya Moyano;pesos;2500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Valeska Naranjo Dawson;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Valeska Naranjo Dawson;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Vania Salazar Salazar;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Vania Salazar Salazar;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Vivienne Bachelet Norelli;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Vivienne Bachelet Norelli;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Vladimiro Mimica Carcamo;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Vladimiro Mimica Carcamo;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Ximena Oñate Avila;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Ximena Oñate Avila;pesos;7500000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Yovanna Fuentes Pino;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Aporte Yovanna Fuentes Pino;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Asesoria Comunicacional;pesos;444444;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;238000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;300000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;3174563;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;318714;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;328440;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;343196;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;357000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;360000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;580006;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;595000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;597618;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;630000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;728000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Cesión De Derecho;pesos;750000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Despachos De 103 Paquetes Express;pesos;5192113;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Despachos De 75 Paquetes Express;pesos;1494426;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Filmación Franja Electoral;pesos;35700000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Franja Electoral;pesos;23800000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Frases Radiales;pesos;100000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Gastos Menores;pesos;7381703;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Letreros Y Volantes;pesos;4998000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Material De Difusión Francisco Molina Asesorias Eirl;pesos;5000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Pack Promociones,Creaciones Y Promociones;pesos;357000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Procesamiento Espacial De Datos Electorales;pesos;7787500;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Procesamiento Espacial De Datos Electorales;pesos;7787500;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Prensa Escrita;pesos;1904000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Prensa Escrita;pesos;3570000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;100000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;1266160;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;128520;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;1785000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;1983521;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;275000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;4000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;550000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Propaganda Radial;pesos;761600;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Publicidad Radial Candidata Patricia María Torres Travol;pesos;299880;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Publicidad Radial;pesos;1963500;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Publicidad Radial;pesos;275000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Publicidad Radial;pesos;490875;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Pvc Campaña;pesos;2437120;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Servicios Actuación;pesos;166667;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Servicios Telefónicos;pesos;15470000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Servicios Telefónicos;pesos;18000000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Tela Pvc 2;pesos;799680;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Tela Pvc Impresa 2X1;pesos;2382023;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Volantes, Banderas Y Globos Daniel F.Aguayo Oliva;pesos;611000;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Volantes;pesos;326060;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Volantes;pesos;326060;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Volantes;pesos;326060;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Volantes;pesos;326060;pendiente de aprobacion
Registro de Gastos efectuados en Campañas Electorales/Gastos efectuados en campañas electorales 2017;PP025;Partido Socialista de Chile PS;2017;Oct -Dic;diputados;Volantes;pesos;326060;pendiente de aprobacion
