Camino;C骴igo del organismo;Nombre del organismo;A駉 Informado;Trimestre Informado;Item de Gastos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2017;PP029;Partido Revoluci髇 Democr醫ica (RD);2017;Oct - Dic;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;250000;260745;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2017;PP029;Partido Revoluci髇 Democr醫ica (RD);2017;Oct - Dic;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;5000000;517481;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2017;PP029;Partido Revoluci髇 Democr醫ica (RD);2017;Oct - Dic;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2017;PP029;Partido Revoluci髇 Democr醫ica (RD);2017;Oct - Dic;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2017;PP029;Partido Revoluci髇 Democr醫ica (RD);2017;Oct - Dic;Otros gastos de administraci髇;Pesos;2050000;2160000;1050000;2130000;1395000;2800000;3538701;2558753;1294690;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;250000;605115;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;20129244;16602468;26466196;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos de las actividades de formaci髇 de militantes;Pesos;541800;102340;9630;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Ene - Mar;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;263402;59800;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;263402;59800;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;250000;605115;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;250000;605115;0;0;0;0;0;1900000;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;20129244;16602468;26466196;16719277;14777012;3738806;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;20129244;16602468;26466196;16719277;14777012;3738806;16284779;25147926;15768900;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de las actividades de formaci髇 de militantes;Pesos;541800;102340;9630;59990;618581;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de las actividades de formaci髇 de militantes;Pesos;541800;102340;9630;59990;618581;0;854970;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de Personal;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos de Personal;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;8268888;6054127;4468699;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;8268888;6054127;4468699;13572796;16487967;7521005;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;263402;59800;0;0;0;0;149900;0;252756
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;250000;605115;0;0;0;0;0;1900000;0;2949324;1538000;12884188
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;20129244;16602468;26466196;16719277;14777012;3738806;15343379;24819772;16304400;21516788;8463138;16037070
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de las actividades de formaci髇 de militantes;Pesos;541800;102340;9630;59990;618581;0;854970;0;0;276000;1460645;726000
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos de Personal;Pesos;0;0;0;0;0;0;0;0;0;12413771;12067627;12453656
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2018;PP029;Partido Revoluci髇 Democr醫ica (RD);2018;Oct - Dic;Otros gastos de administraci髇;Pesos;0;0;0;8268888;6054127;4468699;13572796;16383247;7141005;15052940;10012787;17285338
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;623582;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;4149700;44200;0;1123010;78850;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;23755750;9912862;10617157;35666149;14334086;16131089;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de las actividades de formaci髇 de militantes;Pesos;566400;0;0;552000;76440;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos de Personal;Pesos;15796652;4429677;10386795;30410773;16898994;25880269;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Abr - Jun;Otros gastos de administraci髇;Pesos;3743838;1496761;4120170;22321686;9916828;5150410;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Ene - Mar;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Gastos del partido pol韙ico, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2019;PP029;Partido Revoluci髇 Democr醫ica (RD);2019;Ene - Mar;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
