"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"ah00784872","Alto del Carmen","Eduardo Hernán Murúa Malla","AH0073596","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","PRIMER SUBROGANTE DIRECTOR REGIONAL ATACAMA",2015-06-17,2015-06-18,"Reunión Jefe de Gabinete, Visita Situación Post- aluvión - ",70809,"   INE - "
"ah00784932","Santiago","Eduardo Hernán Murúa Malla","AH0073596","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","PRIMER SUBROGANTE DIRECTOR REGIONAL ATACAMA",2015-06-02,2015-06-05,"Jornada Censo 2017 - ",199965,"   INE - "
"ah00784952","Santiago","PATRICIO GUILLERMO LATORRE CONTRERAS","AH0073123","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE COQUIMBO",2015-06-01,2015-06-06,"Reunión de trabajo Censo - ",414059,"   INE - "
"ah00784972","Santiago","DOUGLAS MAURICIO HENRIQUEZ DIAZ","AH0073614","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DIRECTORA REGIONAL COQUIMBO",2015-06-02,2015-06-05,"Reunión de trabajo Censo - ",223623,"   INE - "
"ah00785132","Illapel","DOUGLAS MAURICIO HENRIQUEZ DIAZ","AH0073614","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DIRECTORA REGIONAL COQUIMBO",2015-06-17,2015-06-17,"Reunión de trabajo Censo - ",20231,"   INE - "
"ah00785182","Santiago","Héctor Hernán Becerra Moris","AH0073125","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL OHIGGINS",2015-06-01,2015-06-05,"Encuentro Directores Regionales, temáticas de Censo - ",226043,"   INE - "
"ah00785212","O´Higgins","Héctor Hernán Becerra Moris","AH0073125","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL OHIGGINS",2015-06-25,2015-06-25,"Reunión de coordinación Censo Abreviado 2017 con Alcaldes de la Región - ",20831,"   INE - "
"ah00785222","Santiago","MANUEL EDUARDO ZAPATA MÉNDEZ","AH0073126","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DEL DIRECTOR REGIONAL DEL MAULE",2015-06-01,2015-06-05,"Jornada Censal - ",192111,"   INE - "
"ah00785242","Curicó","MANUEL EDUARDO ZAPATA MÉNDEZ","AH0073126","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DEL DIRECTOR REGIONAL DEL MAULE",2015-06-23,2015-06-23,"Reunión con Alcalde y Gobernadora - ",16419,"   INE - "
"ah00785252","Curicó","MANUEL EDUARDO ZAPATA MÉNDEZ","AH0073126","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DEL DIRECTOR REGIONAL DEL MAULE",2015-06-26,2015-06-26,"Verificación de limites Piloto Censo - ",16419,"   INE - "
"ah00785262","Santiago","ALEJANDRO CELESTINO TORO SALAZAR","AH0073127","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DIRECTOR REGIONAL DEL BIO BIO",2015-06-01,2015-06-05,"Reunión Directores Regionales - Censo Abreviado 2017 - ",238943,"   INE - "
"ah00785272","Los Angeles","ALEJANDRO CELESTINO TORO SALAZAR","AH0073127","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DIRECTOR REGIONAL DEL BIO BIO",2015-06-09,2015-06-09,"Entrega información a Gobernador Provincial Biobío  sobre Censo Abreviado 2017 y aspectos metodológicos de la ENE a Agentes Productivos de la provincia - ",20231,"   INE - "
"ah00785282","Chillán","ALEJANDRO CELESTINO TORO SALAZAR","AH0073127","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE DIRECTOR REGIONAL DEL BIO BIO",2015-06-23,2015-06-23,"Entrega información a Gobernadora Provincial Ñuble  sobre Censo Abreviado 2017 - ",20231,"   INE - "
"ah00785302","Santiago","HÉCTOR ALEJANDRO HENRÍQUEZ RODRÍGUEZ","AH0073128","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE LA ARAUCANIA",2015-06-01,2015-06-05,"Coordinación Censo 2017 - ",380661,"   INE - "
"ah00785322","Lumaco, Ercilla , Collipulli","HÉCTOR ALEJANDRO HENRÍQUEZ RODRÍGUEZ","AH0073128","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE LA ARAUCANIA",2015-06-16,2015-06-16,"Informar a Alcalde y equipo municipal, sobre proximidad y preparativos para próximo Precenso - ",20231,"   INE - "
"ah00785332","Puerto Saavedra, Carahue, Padre Las Casas.","HÉCTOR ALEJANDRO HENRÍQUEZ RODRÍGUEZ","AH0073128","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE LA ARAUCANIA",2015-06-18,2015-06-18,"Informar a Alcalde y equipo municipal, sobre proximidad y preparativos para próximo Precenso - ",20231,"   INE - "
"ah00785342","Nueva Imperial.","HÉCTOR ALEJANDRO HENRÍQUEZ RODRÍGUEZ","AH0073128","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE LA ARAUCANIA",2015-06-25,2015-06-25,"Informar a Alcalde y equipo municipal, sobre proximidad y preparativos para próximo Precenso - ",20231,"   INE - "
"ah00785412","Frutillar","GUILLERMO RODOLFO ROA ÚRZUA","AH0073130","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE LOS LAGOS",2015-06-18,2015-06-18,"Gestion y coordinación con alcalde de Municipalidad de Frutillar - ",20231,"   INE - "
"ah00785432","Santiago","MANUEL ALEJANDRO VIVAR AGUILA","AH0073132","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE AYSÉN",2015-06-01,2015-06-06,"Encuestro de Directores Regionales Censo Abreviado 2017 - ",431106,"   INE - "
"ah00785452","Santiago","JOSÉ GABRIEL PARADA AGUILAR","AH0073134","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE MAGALLANES",2015-06-02,2015-06-06,"Participar en reuniones Censo - ",445161,"   INE - "
"ah00786062","Porvenir","JOSÉ GABRIEL PARADA AGUILAR","AH0073134","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE MAGALLANES",2015-06-25,2015-06-26,"Participar en reunión Comité técnico Asesor y Gabinete Económico Regional - ",125809,"   INE - "
"ah00786122","Santiago","JEAN PIERRE FOSCHI VERGARA","AH0073118","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE ARICA Y PARINACOTA",2015-06-01,2015-06-05,"Jornadas Censo 2017 - ",256423,"   INE - "
"ah00786162","Calama","IVANIA JACQUELINE LARA ZEVALLOS","AH0073588","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","ENCARGADA ADMINISTRATIVA DE ANTOFAGASTA",2015-06-16,2015-06-16,"Reunión con funcionarios INE Calama. Temas: Administrativos y de coordinación. - ",16419,"   INE - "
"ah00786182","Calama","FRANCISCO DOMINGO MARILEO CONTRERAS","AH0073701","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","SUBROGANTE ENCARGADO ADMINISTRATIVO ANTOFAGASTA",2015-06-16,2015-06-16,"Reunión con funcionarios INE Calama. Temas: Administrativos y de coordinación; y conducción de vehículo arrendado. - ",16419,"   INE - "
"ah008128882","Mejillones - Calama","Miguel Angel Quezada Olivares","AH0086705","SERVICIO NACIONAL DE TURISMO","ah008","Director(a) regional de servicio público",2015-06-26,2015-06-26,"Participación en ceremonia de firma Proyecto Ley de Equidad tarifaria y Reconocimiento a Comunas Generadoras. Participación en inauguración Aeropuerto El Loa - ",20231,"   Sernatur - "
"ah008130572","Puerto Natales","Lorena del Carmen Araya Guarda","AH0082510","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional de Magallanes y Antártica Chilena",2015-05-05,2015-05-05,"Reuniones en Gobernación de Porvenir, Cámara de Turismo y  y reuniones en Puerto Natales y con   Asociaciones de Guías. - ",20231,"   Sernatur - "
"ah008130592","Santiago-Punta Arenas","Lorena del Carmen Araya Guarda","AH0082510","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional de Magallanes y Antártica Chilena",2015-05-23,2015-05-23,"Feria INEX Alemania (Retorno) - ",20231,"   Sernatur - "
"ah008130642","Santiago","Lorena del Carmen Araya Guarda","AH0082510","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional de Magallanes y Antártica Chilena",2015-05-06,2015-05-08,"Reunión con el Intendente y Representante del CORE de Magallanes y Ministro de Econonomía sobre agenda de productividad. - ",101156,"   Sernatur - "
"ah008130862","Lima, Perú","Lorena del Carmen Araya Guarda","AH0082510","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional de Magallanes y Antártica Chilena",2015-05-31,2015-06-04,"Feria Fiexpo Perú 2015 - ",1593626,"   Programa Promoción  de la Patagonia -     Programa Promoción de la Patagonia - "
"ah008130892","Isla Riesco, Comuna de Río Verde","Lorena del Carmen Araya Guarda","AH0082510","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional de Magallanes y Antártica Chilena",2015-06-23,2015-06-23,"Reunión con agrupación de Isla Riesco, para visitar terreno del sector. - ",20231,"   Sernatur - "
"ah008130932","Cerro Sombrero Porvenir","Lorena del Carmen Araya Guarda","AH0082510","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional de Magallanes y Antártica Chilena",2015-06-18,2015-06-20,"Lanzamientos de NODOS  en Cerro Sombrero y Porvenir. - ",101156,"   Programa Promoción de la Patagonia - "
"ah008131112","Queule, Toltén","Richard Quintana Valdevenito","AH0083417","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de La Araucanía",2015-06-25,2015-06-25,"Generar un espacio de diálogo respecto de las necesidades y oportunidades de la localidad para el desarrollo productivo, junto a INDAP, SENCE y asesor de Intendencia - ",16400,"   Servicio Nacional de Turismo - "
"ah008257722","Sao Paulo, Brasil","Miguel Angel Quezada Olivares","AH0086705","SERVICIO NACIONAL DE TURISMO","ah008","Director(a) regional de servicio público",2015-04-21,2015-04-24,"Participación en Feria de Turismo WTM Brasil - ",1775058,"   Sernatur - "
"ah008366682","Santiago del Estero, Argentina","Miguel Angel Quezada Olivares","AH0086705","SERVICIO NACIONAL DE TURISMO","ah008","Director(a) regional de servicio público",2015-06-13,2015-06-17,"Participar en II Workshop de Turismo y reunión Comisión de Turismo de la Zicosur - ",1140369,"   Sernatur - "
"ah00877882","Arica","Omar Hernandez Alcayaga","AH0083235","SERVICIO NACIONAL DE TURISMO","ah008","Director Nacional ",2015-06-19,2015-06-20,"Programa de reuniones con Autoridades Regionales - ",289449,"   SERNATUR - "
"ah00885872","San Juan, Argentina","Luis Alberto Duarte Pardo","AH0082469","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de Coquimbo",2015-06-23,2015-06-27,"Promoción y exposición de la Región de Coquimbo en las Jornadas Internacionales de Turismo Astronómico. Comisión de Servicio a San Juan Argentina con el objetivo de efectuar inserción de rutas de Turismo Astronómico de la Región de Coquimbo, en el Mercado Internacional, específicamente en la Provincia de San Juan, Argentina. - ",1196724,"   Gobierno Regional IV Región de Coquimbo -     Gobierno Regional IV Región Coquimbo - "
"ah00889132","Santiago, Chile","Gabriel Andres Inostroza Villanueva","AH0082508","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de Aysén del General Carlos Ibáñez del Campo",2015-06-14,2015-06-17,"PARTICIPAR EN INAUGURACIÓN DE “FERIA DE LAS REGIONES” Y EN LAS CONFERENCIAS Y EXPOSICIONES CONTEMPLADAS EN ESTA ACTIVIDAD. LA ASISTENCIA A ESTE EVENTO SE ENMARCA DENTRO DEL COMPONENTE DE “PROMOCIÓN TURÍSTICA DEL DESTINO AYSÉN”, LÍNEA: “POSICIONAMIENTO DEL DESTINO A PÚBLICO FINAL REGIONAL, NACIONAL, VECINAL E INTERNACIONAL” LA CUAL CONSIDERA LA ACCIÓN “ASISTENCIA A FERIAS DE PÚBLICO FINAL”. - ",171965,"   Sernatur - "
"ah00889192","BUCALEMU","Manuel Diaz Campos","AH0082488","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de  OHiggins",2015-06-28,2015-06-28,"ASISTIR A CEREMONIA DE CELEBRACIÓN DE SAN PEDRO PATRONO DE LOS PESCADORES. (MDC) - ",0,"   SERVICIO NACIONAL DE TURISMO - "
"ah00889652","CERRO CASTILLO, REGIÓN DE AYSÉN","Gabriel Andres Inostroza Villanueva","AH0082508","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de Aysén del General Carlos Ibáñez del Campo",2015-06-12,2015-06-12,"PARTICIPAR EN REUNIÓN  Y VISITA EN TERRENO POR ACCESOS CERRO CASTILLO EN ACTIVIDAD CONJUNTA CON SERVICIOS RELACIONADOS Y PROFESIONAL DE SUBSECRETARÍA DE TURISMO - ",20231,"   SERNATUR - "
"ah00889662","PUERTO AYSÉN, REGIÓN DE AYSÉN","Gabriel Andres Inostroza Villanueva","AH0082508","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de Aysén del General Carlos Ibáñez del Campo",2015-06-26,2015-06-26,"PARTICIPAR EN TALLER PER TURISMO, A REALIZARSE EN PUERTO AYSEN - ",20231,"   SERNATUR - "
"ah00889682","CHILE CHICO, REGIÓN DE AYSÉN","Gabriel Andres Inostroza Villanueva","AH0082508","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de Aysén del General Carlos Ibáñez del Campo",2015-06-21,2015-06-22,"PARTICIPAR EN TALLER PER TURISMO A REALIZARSE EN CHILE CHICO - ",70809,"   SERNATUR - "
"ah00899592","Curtiduría","Carolina Paz Reyes Bravo","AH0082490","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional del Maule",2015-06-16,2015-06-16,"REUNION CON ASOCIACION GREMIAL DEL RAMAL TALCA – CONSTITUCIÓN - ",0,"   DIRECCION NACIONAL DE TURISMO - "
"ah00899612","SAN CLEMENTE","Carolina Paz Reyes Bravo","AH0082490","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional del Maule",2015-06-19,2015-06-19,"VISITA MINISTRO DE ECONOMÍA A LA REGIÓN , GABINETE ECONOMICO, PUNTO DE PRENSA, REUNIÓN AUDITORIO MUNICIPAL DE SAN CLEMENTE (ZOIT Y OTROS TEMAS IMPORTANTES), VISITA BARRIO COMERCIAL DE SAN CLEMENTE. - ",20231,"   DIRECCION NACIONAL DE TURISMO - "
"ah00899622","CURICO","Carolina Paz Reyes Bravo","AH0082490","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional del Maule",2015-06-26,2015-06-26,"REUNIÓN CON ALCALDE DE CURICÓ PARA DAR A CONOCER PROGRAMA DE TURISMO FAMILIAR. - ",20231,"   SERVICIO NACIONAL DE TURISMO - "
"ah00899642","LLICO","Carolina Paz Reyes Bravo","AH0082490","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional del Maule",2015-06-29,2015-06-29,"FIESTA DE SAN PEDRO LLICO 2015 - ",40231,"   SERVICIO NACIONAL DE TURISMO - "
"ah009219242","Comuna de Putre, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-05-26,2015-05-26,"Invita a participar en consejo técnico asesor. - ",20231,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219412","Tacora Comuna de General Lagos, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-05-13,2015-05-14,"Invita a comité agropecuario. - ",70809,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219422","Tacora Comuna de General Lagos, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-05-13,2015-05-14,"Invita a comité agropecuario. - ",70809,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219542","Putre y Visviri, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-05-26,2015-05-27,"Invita a participar en comité técnico asesor (CTA) y Gobierno en Terreno. - ",70809,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219552","Putre y Visviri, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-05-26,2015-05-27,"Invita a participar en comité técnico asesor (CTA) y Gobierno en Terreno. - ",70809,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219592","Putre, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-06-25,2015-06-26,"Directora Regional, lidera actividad Dialogo en consumo. - ",70809,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219602","Putre, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-06-25,2015-06-26,"Directora Regional, lidera actividad Dialogo en consumo. - ",70809,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219632","Putre, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-06-30,2015-06-30,"Reunión programada con ciudadanía, sobre dialogo regional en consumo. - ",20231,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009219642","Putre, Arica","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-06-30,2015-06-30,"Reunión programada con ciudadanía, sobre dialogo regional en consumo. - ",20231,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah009334092","Santiago, Chile","Nicolas Octavio Corvalan Pino","AH0092049","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Regional de Valparaíso",2015-05-14,2015-05-14,"Participación en reunión ordinaria del Consejo de Administración del Fondo Concursable para las Asociaciones de Consumidores. - ",6000,"   Servicio Nacional del Consumidor - "
"ah009334132","Santiago, Chile","Nicolas Octavio Corvalan Pino","AH0092049","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Regional de Valparaíso",2015-05-18,2015-05-18,"Participación en reunión extraordinaria del Consejo de Administración del Fondo Concursable para las Asociaciones de Consumidores. Objetivo de la reunión, revisión y aprobación de Bases Segundo Llamado 2015. - ",6000,"   Servicio Nacional del Consumidor - "
"ah009334192","San Felipe, Chile","Nicolas Octavio Corvalan Pino","AH0092049","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Regional de Valparaíso",2015-05-22,2015-05-22,"Reunión con grupo de afectados por incumplimientos de contrato inmobiliario de condominio Santa Teresita de la ciudad de San Felipe, en conjunto con Gobernador Provincial de San Felipe de Aconcagua. - ",8400,"   Servicio Nacional del Consumidor - "
"ah009334212","San Antonio, Chile","Nicolas Octavio Corvalan Pino","AH0092049","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Regional de Valparaíso",2015-06-19,2015-06-19,"Realización de taller de educación financiera para Adultos Mayores de la Provincia de San Antonio, considera punto de prensa con medios locales y entrevista con Gobernadora Provincial de San Antonio. - ",5700,"   Servicio Nacional del Consumidor - "
"ah00979382","Aysén, Chile","Ernesto Adrián Muñoz Lamartine","AH0091621","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Nacional",2015-06-23,2015-06-24,"Visita a Dirección Regional.  Presentación de Proyecto de Ley de Fortalecimiento del Sernac en Conversatorio Social en compañía de Ministro de Economía y además en Jornada de Derecho del Consumo. Asistencia a Gabinete económico y saludos protocolares Charla magistral Educación Financiera en Inacap Aysén. - ",636695,"   Servicio Nacional del Consumidor - "
"ah00979482","Valparaíso, Chile","Ernesto Adrián Muñoz Lamartine","AH0091621","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Nacional",2015-06-03,2015-06-03,"Asistir a Comisión de Economía en Congreso nacional - ",30681,"   Servicio Nacional del Consumidor - "
"ah00979522","Valparaíso, Chile","Ernesto Adrián Muñoz Lamartine","AH0091621","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Nacional",2015-06-17,2015-06-17,"Asistir a Comisión de Economía en Congreso Nacional - ",30681,"   Servicio Nacional del Consumidor - "
"ah00979792","Aysén, Chile","Catalina María Huidobro Törnvall","AH0092047","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Jefa de Gabinete",2015-06-23,2015-06-24,"Acompañar a Director Nacional en visita a Dirección Regional de Aysén. - ",636695,"   Servicio Nacional del Consumidor - "
"ah00984692","LINARES","Esteban Perez Burgos","AH0092055","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Regional del Maule",2015-06-26,2015-06-26,"Difusión de campañas ""Has Rendir Tus Lucas"" y ""Tarjeta Roja al Abuso"" en medios de comunicación de Linares, Charla sobre Endeudamiento y Educación Financiera, a beneficiarios de la Fundación Caritas de Linares - ",21431,"   SERVICIO NACIONAL DEL CONUSMIDOR -     SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah00994882","Comuna de Putre","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-06-25,2015-06-26,"Diálogo en Consumo, enfocado en Adultos mayores de la Provincia de Parinacota. - ",70809,"   SERVICIO NACIONAL DEL CONSUMIDOR - "
"ah00994892","Comuna de Putre","Rosa De Lourdes Cortez Contreras","AH0092064","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Directora Regional de Arica y Parinacota",2015-06-30,2015-06-30,"Participación en reunión programada en el Dialogo Regional en Consumo, con la ciudadanía. - ",20231,"   Servicio Nacional del Consumidor. - "
"ah00996092","OSORNO","Marco Cid Bascur","AH0092048","SERVICIO NACIONAL DEL CONSUMIDOR (SERNAC)","ah009","Director Regional de Los Lagos",2015-06-23,2015-06-23,"Charla Magistral en Inacap - ",20231,"   SERNAC - "
"ah010101862","CHAÑARAL DE ACEITUNO, COMUNA DE FREIRINA","Jaime Cesareo Molina Pérez","AH0102795","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional IV región",2015-06-25,2015-06-25,"PARTICIPAR EN CEREMONIA DE ENTREGA DE PLAN DE MANEJO PARA LA RESERVA MARINA ISLA DE CHAÑARAL..- - ",20231,"   SERVICIO NACIONAL DE PESCA Y ACUICULTURA - "
"ah010101882","LOS VILOS","Jaime Cesareo Molina Pérez","AH0102795","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional IV región",2015-06-27,2015-06-28,"PARTICIPAR EN ACTIVIDADES ORGANIZADAS POR PESCADORES DE LOS VILOS, CON MOTIVO DE CELEBRACION DE SAN PEDRO.- - ",80809,"   SERVICIO NACIONAL DE PESCA Y ACUICULTURA - "
"ah010258282","Copiapo","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-05-04,2015-05-04,"GABINETE ECONOMICO AMPLIADO - ",24531,"   servicio nacional de pesca y acuicultura region de atacama - "
"ah010258322","copiapo","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-05-05,2015-05-05,"reunión en consejo regional por revisión convenio FFFPA / GORE ATACAMA - ",24531,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama -     servicio nacional de pesca y acuicultura region de atacama - "
"ah010258482","Copiapó","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-05-13,2015-05-13,"Reunión Gabinete ampliado emergencia - ",5800,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama - "
"ah010258612","Chañaral","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-05-15,2015-05-15,"Visita Ministro de Economía a la Ciudad de Chañaral - ",21431,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama - "
"ah010258732","Huasco","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-05-19,2015-05-19,"Reunión  Mesa de Pesca Huasco. - ",40231,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama - "
"ah010258802","Copiapó","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-06-02,2015-06-02,"Reunión Gabinete Ampliado por Emergencia Regional - ",28131,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama - "
"ah010258852","Copiapó","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-06-04,2015-06-04,"Reunión con Seremi de Economía, Director Zonal y FFPA por Programas Regional de apoyo a la Pesca Artesanal. - ",27731,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama - "
"ah010258862","Copiapó","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-06-16,2015-06-16,"Reunión Gabinete Económico de Emergencia - ",24531,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama - "
"ah010259082","Copiapó","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-06-22,2015-06-22,"Traslado de Profesional del Fondo de Fomento de la Pesca Artesanal del Aeropuerto  a Caldera y Acompañamiento y coordinaciones a reuniones. - ",8400,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama - "
"ah010259092","Chañaral de Aceituno","Manuel Martínez González","AH0102792","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional III región",2015-06-25,2015-06-25,"Mesa de Reserva Marina Isla Chañaral. - ",73606,"   Servicio Nacional de Pesca y Acuicultura Región de Atacama -     Servicio Nacional de Pesca y Acuicultura Región de Atacama Región de Atacama - "
"ah010264832","RIO BUENO","Germán Enrique Pequeño Reyes","AH0102874","SERVICIO NACIONAL DE PESCA (SERNAPESCA)","ah010","Director(a) Regional XIV Región",2015-05-05,2015-05-05,"ACTIVIDAD DE PESCA RECREATIVA EN RIO BUENO SOL. 288 - ",32472,"   SERVICIO NACIONAL DE PESCA Y ACUICULTURA- REGIÓN DE LOS RIOS -     SERVICIO NACIONAL DE PESCA Y ACUICULTURA- REGIÓN DE LOS RÍOS -     SERVICIO NACIONAL DE PESCA Y ACUICULTURA - REGION DE LOS RIOS - "
